"IP","IP_A","IP_B","IP_C","IP_D","IP_E","type","host","idp","refugees","age","female","disability","married","children","education","edu_primary","edu_secondary","edu_university","edu_no_completion","edu_no_education","edu_other","cva","safe","assafe","lesssafe","safer","parenting_better","relationship_better","worried","asworried","lessworried","moreworried","income","income2"
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-0.254133740005352,0,0,1,6,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,340.38,-0.108133755998277
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-0.507478751579609,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,0,"lessworried",0,1,0,241.5,-0.805003885049405
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,0.843694643483093,0,0,1,5,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,0,"asworried",1,0,0,317.66,-0.26825601866051
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-0.760823763153866,0,0,1,1,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,0,0,"lessworried",0,1,0,264.94,-0.639807325330974
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-1.3519621234938,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,269.5,-0.607670110641723
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.09861711191954,1,0,0,3,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,327.48,-0.199048244921816
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.0852370656225145,0,1,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,387.58,0.224514606574672
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.77420380945089,1,0,0,2,"Did not complete primary school",0,0,0,1,0,0,"0","assafe",1,0,0,0,0,"moreworried",0,0,1,326.78,-0.203981589282008
"E",0,0,0,0,1,"Host community HH",1,0,0,-2.36534216979082,0,0,0,2,"Did not complete primary school",0,0,0,1,0,0,"1","assafe",1,0,0,1,0,"moreworried",0,0,1,295.14,-0.426968754362689
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.77420380945089,1,0,1,2,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,362.03,0.0444475374276626
"E",0,0,0,0,1,"Host community HH",1,0,0,0.421452957525999,0,0,0,3,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,1,"moreworried",0,0,1,347.32,-0.059223170484373
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.929720437536703,0,0,1,2,"Completed secondary school",0,1,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,629.99,1.93293175850918
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.09861711191954,1,0,0,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,276.08,-0.561296673655918
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.3519621234938,1,0,0,1,"Completed primary school",1,0,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,494.28,0.976497239763945
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.94310048383373,1,0,0,1,"Completed primary school",1,0,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,421.54,0.46385228439199
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.929720437536703,1,0,0,1,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,349.11,-0.0466079041918817
"E",0,0,0,0,1,"Host community HH",1,0,0,0.33700462033458,0,0,0,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,327.95,-0.195735856565687
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.26751378630238,1,0,1,3,"Completed primary school",1,0,0,0,0,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,418.69,0.443766525211207
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.507478751579609,0,0,1,3,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,338.1,-0.124202363342902
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.0852370656225145,0,0,1,2,"Completed secondary school",0,1,0,0,0,0,"1","lesssafe",0,1,0,1,0,"moreworried",0,0,1,701.88,2.4395862243009
"E",0,0,0,0,1,"Host community HH",1,0,0,1.01259131786593,0,0,1,2,"Completed secondary school",0,1,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,706.46,2.47186439168616
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.254133740005352,1,1,0,5,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,251.21,-0.736571351138741
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.09861711191954,0,0,1,1,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,378.65,0.161579227808222
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.43641046068522,1,1,0,1,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,265.76,-0.634028264794749
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.169685402813933,0,0,1,3,"Completed secondary school",0,1,0,0,0,0,"0","safer",0,0,1,1,0,"lessworried",0,1,0,687.74,2.33993266822502
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.3519621234938,0,0,1,1,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,326.5,-0.205954927026085
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.77420380945089,1,0,0,3,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,1,1,"lessworried",0,1,0,284.33,-0.503153686553654
"E",0,0,0,0,1,"Host community HH",1,0,0,0.505901294717418,1,0,0,1,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,316.26,-0.278122707380894
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.0852370656225145,0,0,1,5,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,0,0,"moreworried",0,0,1,408.45,0.371598744856398
"E",0,0,0,0,1,"Host community HH",1,0,0,1.43483300382303,0,1,1,3,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,380.16,0.172221156356637
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.09861711191954,0,0,1,7,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,365.93,0.0719333131487328
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.507478751579609,1,0,1,1,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,318.84,-0.259939809596187
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.169685402813933,1,0,1,2,"Completed secondary school",0,1,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,585.83,1.62170820572906
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.591927088771028,0,0,1,1,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,412.45,0.399789284057495
"E",0,0,0,0,1,"Host community HH",1,0,0,1.18148799224877,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,423.38,0.476819932424494
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.18306544911096,0,0,1,2,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,409.36,0.378012092524648
"E",0,0,0,0,1,"Host community HH",1,0,0,1.35038466663161,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,434.03,0.551877243047416
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-1.09861711191954,1,1,0,4,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"moreworried",0,0,1,165.21,-1.34266794396233
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-1.01416877472812,1,1,0,5,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,78.58,-1.9532045467101
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-1.01416877472812,1,1,0,4,"Did not complete primary school",0,0,0,1,0,0,"0","lesssafe",0,1,0,1,0,"moreworried",0,0,1,134.54,-1.55881890328675
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,1.51928134101444,1,0,0,3,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,228.15,-0.899089809633067
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-0.507478751579609,1,0,0,4,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,248.22,-0.757643779191561
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,0.843694643483093,1,1,0,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,217.58,-0.973583309471967
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-1.09861711191954,0,0,1,1,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,293.78,-0.436553537691062
"E",0,0,0,0,1,"Host community HH",1,0,0,0.505901294717418,0,0,1,2,"Completed secondary school",0,1,0,0,0,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,612.1,1.80684957193227
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.52085879787664,0,0,1,2,"Did not complete primary school",0,0,0,1,0,0,"0","lesssafe",0,1,0,1,1,"moreworried",0,0,1,307.57,-0.339366653795278
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,0.0836596087603232,1,1,1,6,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,244.14,-0.78639812917668
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,1.68817801539728,1,1,0,2,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"lessworried",0,1,0,247.79,-0.760674262155679
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-0.507478751579609,1,0,1,2,"Did not complete primary school",0,0,0,1,0,0,"0","lesssafe",0,1,0,1,0,"moreworried",0,0,1,307.19,-0.342044755019383
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-1.52085879787664,1,0,0,3,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,212.34,-1.0105129158254
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,0.168107945951742,0,0,0,0,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,325.05,-0.216173997486483
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-1.26751378630238,1,1,0,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,149.41,-1.45402057380667
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.0852370656225145,0,0,1,0,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,407.14,0.362366343268039
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.26751378630238,1,0,1,1,"Completed primary school",1,0,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,496.11,0.989394411448448
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.929720437536703,1,0,1,2,"Completed primary school",1,0,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,479.24,0.870500812367819
"E",0,0,0,0,1,"Host community HH",1,0,0,0.33700462033458,1,1,0,3,"Completed secondary school",0,1,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,514.88,1.1216785166496
"E",0,0,0,0,1,"Host community HH",1,0,0,1.01259131786593,0,0,0,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,0,"moreworried",0,0,1,355.84,0.000822678013964383
"E",0,0,0,0,1,"Host community HH",1,0,0,0.252556283143161,1,0,1,4,"Completed primary school",1,0,0,0,0,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,547.25,1.34981045513448
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.94310048383373,0,0,1,0,"Did not complete primary school",0,0,0,1,0,0,"0","assafe",1,0,0,0,1,"asworried",1,0,0,344.15,-0.0815641728012427
"E",0,0,0,0,1,"Host community HH",1,0,0,0.168107945951742,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,405.2,0.348693931755506
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.3519621234938,0,1,0,1,"Completed secondary school",0,1,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,532.03,1.2425454534743
"E",0,0,0,0,1,"Host community HH",1,0,0,0.33700462033458,0,1,1,3,"Completed secondary school",0,1,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,632.61,1.9513965616859
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.09861711191954,1,0,0,6,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,258.47,-0.685405522488749
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,-0.507478751579609,0,0,1,0,"Completed primary school",1,0,0,0,0,0,"0","lesssafe",0,1,0,1,0,"asworried",1,0,0,393.43,0.265743270156277
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,1.09703965505735,1,0,1,2,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"asworried",1,0,0,331.34,-0.171844374592757
"E",0,0,0,0,1,"Internally displaced HH",0,1,0,0.0836596087603232,1,0,1,3,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,0,"moreworried",0,0,1,211.05,-1.01960436471776
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.0852370656225145,1,0,1,3,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,0,"asworried",1,0,0,388.66,0.232126052158969
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.254133740005352,0,0,1,3,"Completed secondary school",0,1,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,660.16,2.14555890043345
"E",0,0,0,0,1,"Host community HH",1,0,0,0.0836596087603232,1,0,0,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"asworried",1,0,0,366.87,0.0785580898609907
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.60530713506805,0,0,0,2,"Completed secondary school",0,1,0,0,0,0,"1","safer",0,0,1,0,0,"moreworried",0,0,1,602.07,1.73616179488552
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.254133740005352,0,0,1,1,"Completed secondary school",0,1,0,0,0,0,"0","assafe",1,0,0,0,0,"moreworried",0,0,1,623.17,1.88486688917131
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.507478751579609,0,0,1,1,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,0,1,"lessworried",0,1,0,373.74,0.126975340938875
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.254133740005352,1,0,0,1,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,0,"lessworried",0,1,0,259.09,-0.681035988912579
"E",0,0,0,0,1,"Host community HH",1,0,0,0.759246306291674,0,0,1,3,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,406.23,0.355952995599789
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.52085879787664,1,0,0,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,1,1,"moreworried",0,0,1,250.34,-0.742702793414979
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.3519621234938,0,1,1,1,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,1,1,"moreworried",0,0,1,394.36,0.272297570520533
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.507478751579609,0,0,1,1,"Did not complete primary school",0,0,0,1,0,0,"0","lesssafe",0,1,0,1,1,"lessworried",0,1,0,332.43,-0.164162452660458
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.000788728431095666,0,0,1,2,"Completed primary school",1,0,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,539.44,1.29476842734434
"E",0,0,0,0,1,"Host community HH",1,0,0,1.60372967820586,0,1,1,2,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,0,0,"lessworried",0,1,0,441.34,0.603395453437421
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.42303041438819,1,0,0,2,"Did not complete primary school",0,0,0,1,0,0,"0","lesssafe",0,1,0,0,0,"lessworried",0,1,0,294.68,-0.430210666370815
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.26751378630238,0,0,1,1,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,1,0,"asworried",1,0,0,324.38,-0.220895912802667
"E",0,0,0,0,1,"Host community HH",1,0,0,-2.02754882102515,1,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,328.33,-0.193057755341583
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.60530713506805,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"lessworried",0,1,0,354.56,-0.00819829453038659
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.85865214664231,1,0,0,1,"Never attended school",0,0,0,0,1,0,"1","lesssafe",0,1,0,0,1,"asworried",1,0,0,235.93,-0.844259210886933
"E",0,0,0,0,1,"Host community HH",1,0,0,0.505901294717418,1,0,0,4,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,328.9,-0.189040603505427
"E",0,0,0,0,1,"Host community HH",1,0,0,1.68817801539728,0,1,1,2,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"asworried",1,0,0,412.46,0.399859760405498
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.507478751579609,0,0,1,5,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,363.91,0.0576970908521787
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.3519621234938,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,359.75,0.0283789300830373
"E",0,0,0,0,1,"Host community HH",1,0,0,0.33700462033458,0,0,1,2,"Did not complete primary school",0,0,0,1,0,0,"0","lesssafe",0,1,0,0,0,"asworried",1,0,0,385.66,0.210983147758146
"E",0,0,0,0,1,"Host community HH",1,0,0,0.168107945951742,0,0,1,4,"Completed secondary school",0,1,0,0,0,0,"0","lesssafe",0,1,0,1,1,"asworried",1,0,0,593.74,1.67745499699923
"E",0,0,0,0,1,"Host community HH",1,0,0,0.759246306291674,1,0,0,6,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,300.49,-0.389263908181221
"E",0,0,0,0,1,"Host community HH",1,0,0,0.33700462033458,1,0,0,1,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,292.82,-0.443319267099325
"E",0,0,0,0,1,"Host community HH",1,0,0,1.26593632944019,0,0,0,2,"Completed primary school",1,0,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,467.97,0.791073968168728
"E",0,0,0,0,1,"Host community HH",1,0,0,0.421452957525999,0,0,0,3,"Completed primary school",1,0,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,484.55,0.907923753157276
"E",0,0,0,0,1,"Host community HH",1,0,0,0.33700462033458,0,0,0,1,"Completed primary school",1,0,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,515.94,1.12914900953789
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.09861711191954,0,0,1,2,"Completed primary school",1,0,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,516.47,1.13288425598203
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.3519621234938,0,0,1,2,"Completed primary school",1,0,0,0,0,0,"0","safer",0,0,1,0,1,"lessworried",0,1,0,402.72,0.331215797450826
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.929720437536703,0,0,1,2,"Completed primary school",1,0,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,529.63,1.22563112995364
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.09861711191954,0,0,1,2,"Completed primary school",1,0,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,475.61,0.844917898042823
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.26751378630238,1,0,0,0,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,0,0,"lessworried",0,1,0,245.73,-0.775192389844244
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.60530713506805,1,0,0,2,"Completed secondary school",0,1,0,0,0,0,"0","safer",0,0,1,0,0,"asworried",1,0,0,504.62,1.04936978359878
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.3519621234938,1,0,0,2,"Completed primary school",1,0,0,0,0,0,"0","assafe",1,0,0,1,0,"lessworried",0,1,0,409.81,0.381183528184771
"E",0,0,0,0,1,"Host community HH",1,0,0,-0.254133740005352,0,1,1,3,"Completed primary school",1,0,0,0,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,455.83,0.705515681693397
"E",0,0,0,0,1,"Host community HH",1,0,0,1.26593632944019,1,1,0,2,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,303.03,-0.371362915788524
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.52085879787664,0,0,1,2,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,0,0,"lessworried",0,1,0,315.55,-0.283126528089089
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.77420380945089,1,1,0,3,"Did not complete primary school",0,0,0,1,0,0,"0","safer",0,0,1,0,0,"asworried",1,0,0,236.23,-0.842144920446851
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.77420380945089,0,0,0,6,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,289.18,-0.468972657772324
"E",0,0,0,0,1,"Host community HH",1,0,0,-1.52085879787664,0,0,1,1,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,328.36,-0.192846326297574
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.254133740005352,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,1,"asworried",1,0,0,303.33,-0.369248625348442
"A",1,0,0,0,0,"Host community HH",1,0,0,1.51928134101444,1,0,0,3,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,361.85,0.0431789631636136
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.338582077196771,0,0,1,2,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,0,"asworried",1,0,0,324.35,-0.221107341846675
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.169685402813933,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"moreworried",0,0,1,400.04,0.312328136186091
"A",1,0,0,0,0,"Host community HH",1,0,0,1.68817801539728,0,1,1,3,"Did not complete primary school",0,0,0,1,0,0,"0","lesssafe",0,1,0,0,0,"asworried",1,0,0,389.98,0.241428930095331
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.000788728431095666,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"asworried",1,0,0,271.85,-0.591108168861078
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.000788728431095666,1,0,0,3,"Never attended school",0,0,0,0,1,0,"1","assafe",1,0,0,1,0,"moreworried",0,0,1,235.97,-0.843977305494922
"A",1,0,0,0,0,"Host community HH",1,0,0,-0.338582077196771,0,1,1,3,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,1,"moreworried",0,0,1,282.28,-0.517601337894217
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,0.33700462033458,0,0,1,0,"Completed primary school",1,0,0,0,0,0,"1","safer",0,0,1,0,1,"asworried",1,0,0,488.01,0.932308569566225
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-0.507478751579609,0,0,1,2,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,323.38,-0.227943547602941
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,0.590349631908836,0,0,1,3,"Never attended school",0,0,0,0,1,0,"0","lesssafe",0,1,0,1,0,"moreworried",0,0,1,363.3,0.0533980336240113
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,0.759246306291674,0,0,1,1,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,0,0,"asworried",1,0,0,301.3,-0.383555323992998
"A",1,0,0,0,0,"Host community HH",1,0,0,0.33700462033458,1,0,0,3,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,0,0,"moreworried",0,0,1,292.57,-0.445081175799394
"A",1,0,0,0,0,"Host community HH",1,0,0,0.590349631908836,0,0,1,4,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,430.29,0.52551908889439
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,-1.09861711191954,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","safer",0,0,1,0,0,"moreworried",0,0,1,301.3,-0.383555323992998
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,0.843694643483093,0,0,1,2,"Did not complete primary school",0,0,0,1,0,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,358.15,0.0171027144025981
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,2.1948680385458,0,0,1,3,"Never attended school",0,0,0,0,1,0,"1","safer",0,0,1,1,1,"lessworried",0,1,0,389.42,0.237482254607177
"A",1,0,0,0,0,"Internally displaced HH",0,1,0,0.33700462033458,0,0,1,2,"Never attended school",0,0,0,0,1,0,"0","assafe",1,0,0,1,1,"asworried",1,0,0,350.34,-0.0379393133875445
