"sno","IP","type","age","female","disability","married","education","children","cva","safe","parenting_better","relationship_better","worried","income"
869,"B","Refugee HH",50,0,0,1,"Never attended school",2,0,"safer",0,0,"lessworried",350.76
870,"B","Refugee HH",40,0,1,1,"Never attended school",4,0,"assafe",1,0,"moreworried",185.07
871,"B","Host community HH",45,1,1,0,"Never attended school",3,0,"lesssafe",0,0,"lessworried",268.69
872,"B","Host community HH",45,0,0,1,"Completed primary school",2,0,"safer",1,0,"asworried",664.99
873,"E","Host community HH",25,1,0,1,"Completed university or beyond",1,1,"assafe",1,0,"moreworried",1064.26
874,"E","Host community HH",70,0,1,1,"Never attended school",5,0,"safer",0,1,"lessworried",415.26
875,"E","Host community HH",41,1,0,1,"Completed secondary school",8,1,"assafe",1,0,"moreworried",612.98
876,"E","Host community HH",23,0,1,0,"Did not complete primary school",4,0,"assafe",0,0,"lessworried",299.74
877,"E","Host community HH",43,0,0,1,"Completed secondary school",3,0,"safer",0,0,"lessworried",677.41
878,"E","Host community HH",31,0,0,1,"Completed university or beyond",1,1,"lesssafe",1,0,"moreworried",1113.54
879,"E","Host community HH",70,0,0,1,"Completed primary school",7,0,"safer",0,0,"asworried",527.85
880,"E","Host community HH",60,0,0,1,"Completed secondary school",3,0,"assafe",1,0,"lessworried",630.42
881,"E","Host community HH",34,0,0,1,"Completed secondary school",3,0,"safer",1,0,"lessworried",619.38
882,"E","Host community HH",35,0,0,1,"Never attended school",2,1,"safer",0,0,"lessworried",375.39
883,"E","Host community HH",40,0,0,1,"Completed university or beyond",4,0,"lesssafe",1,0,"moreworried",1101.73
884,"E","Host community HH",28,0,0,1,"Completed secondary school",1,0,"assafe",0,1,"moreworried",636.65
885,"E","Host community HH",45,0,0,1,"Completed primary school",6,1,"lesssafe",1,0,"moreworried",585.51
886,"E","Internally displaced HH",69,0,1,1,"Completed university or beyond",3,1,"safer",1,1,"moreworried",1077.56
887,"E","Host community HH",35,0,1,1,"Completed formal technical school",5,0,"assafe",1,1,"moreworried",606.12
888,"E","Host community HH",65,1,1,1,"Completed primary school",1,0,"assafe",1,0,"moreworried",481.78
889,"B","Host community HH",41,0,0,1,"Did not complete primary school",1,0,"lesssafe",1,0,"moreworried",468.28
890,"B","Host community HH",40,0,0,1,"Completed secondary school",2,0,"assafe",0,1,"asworried",660.62
891,"B","Host community HH",30,0,0,1,"Completed secondary school",-1,0,"safer",1,0,"asworried",688.48
892,"E","Host community HH",47,0,0,1,"Completed university or beyond",3,1,"lesssafe",0,1,"asworried",1155.75
893,"B","Refugee HH",57,0,0,1,"Did not complete primary school",2,0,"lesssafe",0,0,"lessworried",391.15
894,"E","Internally displaced HH",21,1,0,1,"Never attended school",2,0,"safer",1,0,"asworried",174.07
895,"E","Internally displaced HH",35,1,0,1,"Completed secondary school",1,1,"assafe",0,0,"lessworried",584.56
896,"E","Internally displaced HH",48,1,0,1,"Never attended school",1,1,"assafe",0,0,"asworried",315.33
897,"E","Internally displaced HH",53,0,0,1,"Never attended school",1,0,"safer",1,0,"lessworried",358.84
898,"B","Host community HH",45,1,0,1,"Completed secondary school",0,0,"lesssafe",1,0,"lessworried",802.52
899,"B","Host community HH",49,1,0,1,"Did not complete primary school",2,0,"lesssafe",1,0,"moreworried",452.62
900,"B","Refugee HH",35,0,0,1,"Completed primary school",3,1,"safer",1,0,"asworried",354.58
901,"B","Refugee HH",38,0,0,1,"Never attended school",5,1,"lesssafe",1,0,"asworried",293.15
902,"B","Host community HH",50,0,0,1,"Completed primary school",0,0,"safer",0,0,"lessworried",663.38
903,"B","Refugee HH",40,0,0,1,"Never attended school",4,1,"lesssafe",1,0,"moreworried",346.14
904,"E","Internally displaced HH",30,1,0,1,"Never attended school",3,0,"assafe",1,1,"asworried",258.35
905,"E","Internally displaced HH",28,1,0,1,"Never attended school",3,0,"safer",1,0,"asworried",231.54
906,"E","Internally displaced HH",37,0,0,1,"Completed secondary school",2,0,"assafe",1,0,"moreworried",754.64
907,"E","Host community HH",23,0,0,1,"Never attended school",1,1,"safer",1,0,"moreworried",396.52
908,"E","Host community HH",30,1,0,1,"Never attended school",1,1,"assafe",0,0,"moreworried",344.3
909,"E","Host community HH",42,0,0,1,"Never attended school",1,1,"lesssafe",1,0,"asworried",417.36
910,"B","Host community HH",24,1,1,1,"Completed primary school",2,0,"assafe",0,0,"asworried",530.9
911,"B","Host community HH",24,0,0,1,"Completed primary school",2,0,"assafe",0,0,"asworried",580.68
912,"B","Internally displaced HH",37,0,0,1,"Did not complete primary school",1,0,"safer",1,0,"asworried",409.08
913,"B","Host community HH",37,0,0,1,"Completed secondary school",2,1,"lesssafe",0,0,"moreworried",677.41
914,"B","Host community HH",50,1,0,1,"Completed primary school",2,0,"lesssafe",1,0,"lessworried",624.51
915,"B","Host community HH",26,0,1,1,"Completed secondary school",-1,0,"safer",0,0,"moreworried",660.81
916,"C","Internally displaced HH",17,0,0,0,"Completed primary school",2,0,"assafe",0,0,"lessworried",270.89
917,"C","Internally displaced HH",45,0,0,0,"Completed primary school",1,0,"lesssafe",0,0,"asworried",382.97
918,"C","Internally displaced HH",38,0,0,1,"Did not complete primary school",2,0,"assafe",0,0,"asworried",252.34
919,"C","Internally displaced HH",47,0,0,0,"Completed primary school",2,0,"safer",0,0,"asworried",378.15
920,"C","Host community HH",24,0,0,0,"Completed secondary school",3,0,"assafe",1,0,"lessworried",565.33
921,"C","Internally displaced HH",34,1,0,0,"Never attended school",6,1,"assafe",1,0,"moreworried",226.86
922,"C","Internally displaced HH",38,0,0,1,"Did not complete primary school",1,0,"assafe",1,0,"lessworried",315.76
923,"C","Internally displaced HH",37,0,1,1,"Completed primary school",3,0,"safer",0,0,"moreworried",324.4
924,"C","Internally displaced HH",45,0,0,1,"Completed primary school",2,1,"lesssafe",0,1,"lessworried",383.45
925,"C","Internally displaced HH",15,0,0,0,"Never attended school",1,1,"safer",1,0,"lessworried",201.57
926,"C","Internally displaced HH",38,1,0,0,"Did not complete primary school",0,1,"lesssafe",1,0,"asworried",243.14
927,"C","Internally displaced HH",38,0,1,1,"Completed primary school",5,0,"safer",1,1,"asworried",279.99
928,"C","Internally displaced HH",39,1,0,1,"Never attended school",4,0,"lesssafe",1,1,"moreworried",255.1
929,"C","Internally displaced HH",45,0,0,1,"Completed secondary school",1,0,"assafe",0,0,"moreworried",474.94
930,"C","Internally displaced HH",32,0,0,0,"Never attended school",3,1,"assafe",0,0,"moreworried",198.83
931,"C","Internally displaced HH",38,0,0,1,"Never attended school",4,1,"lesssafe",1,0,"lessworried",347.35
932,"C","Internally displaced HH",39,0,0,1,"Completed primary school",4,0,"safer",1,0,"asworried",407.56
933,"C","Internally displaced HH",55,0,0,1,"Never attended school",6,1,"safer",1,0,"moreworried",328.12
934,"C","Internally displaced HH",30,0,0,1,"Completed primary school",1,0,"safer",1,0,"moreworried",270.65
935,"C","Internally displaced HH",47,0,0,1,"Completed secondary school",5,1,"safer",0,1,"asworried",572.22
936,"C","Internally displaced HH",38,0,0,1,"Completed primary school",5,0,"safer",1,0,"asworried",336.02
937,"C","Internally displaced HH",44,0,0,0,"Completed primary school",1,0,"lesssafe",0,0,"lessworried",354.03
938,"C","Internally displaced HH",53,0,0,0,"other",1,1,"safer",1,0,"moreworried",309.89
939,"C","Internally displaced HH",40,1,0,0,"Never attended school",1,1,"safer",1,1,"asworried",247.36
940,"C","Internally displaced HH",51,0,0,0,"Did not complete primary school",2,0,"assafe",1,0,"moreworried",236.49
941,"C","Internally displaced HH",40,0,0,0,"Never attended school",1,1,"assafe",1,1,"lessworried",249.08
942,"C","Host community HH",32,0,0,0,"Completed secondary school",4,0,"safer",0,0,"lessworried",603.35
943,"C","Internally displaced HH",48,1,0,0,"Never attended school",1,0,"safer",0,0,"lessworried",221.14
944,"C","Internally displaced HH",38,1,0,0,"Completed primary school",2,0,"safer",1,0,"asworried",287.31
945,"C","Internally displaced HH",60,0,0,0,"Never attended school",1,0,"safer",0,1,"asworried",291.4
946,"C","Internally displaced HH",37,1,0,0,"Never attended school",1,0,"lesssafe",1,0,"moreworried",155.35
947,"C","Internally displaced HH",45,0,0,0,"Never attended school",2,0,"assafe",0,0,"moreworried",182.04
948,"C","Host community HH",35,1,0,0,"Never attended school",1,0,"assafe",1,0,"moreworried",253.7
949,"C","Host community HH",42,1,0,0,"Never attended school",1,0,"assafe",1,0,"asworried",258.51
950,"C","Internally displaced HH",52,0,0,0,"Never attended school",3,0,"assafe",0,0,"lessworried",257.18
951,"C","Host community HH",53,0,0,0,"Never attended school",1,0,"safer",1,0,"moreworried",271.94
952,"C","Host community HH",39,0,0,0,"Never attended school",1,0,"safer",1,0,"asworried",299.03
953,"C","Internally displaced HH",39,1,0,0,"Never attended school",1,1,"safer",1,0,"asworried",263.14
954,"C","Internally displaced HH",60,0,0,0,"Never attended school",2,0,"safer",1,1,"lessworried",234.72
955,"C","Internally displaced HH",50,0,0,0,"Never attended school",3,0,"safer",0,1,"asworried",263.54
956,"C","Host community HH",49,0,1,0,"Never attended school",2,1,"safer",0,0,"asworried",336
957,"C","Internally displaced HH",34,0,1,0,"Did not complete primary school",1,0,"lesssafe",0,0,"lessworried",189.83
958,"C","Host community HH",42,0,1,0,"Never attended school",2,0,"safer",0,0,"asworried",215.83
959,"C","Host community HH",55,0,1,0,"Never attended school",1,0,"lesssafe",0,0,"asworried",280.55
960,"C","Host community HH",44,0,1,0,"Never attended school",1,0,"safer",0,0,"moreworried",274.93
961,"C","Host community HH",38,1,1,0,"Never attended school",1,0,"safer",0,0,"asworried",174.98
962,"C","Host community HH",23,1,1,0,"Never attended school",1,0,"assafe",0,0,"asworried",157.62
963,"C","Host community HH",35,0,1,0,"Never attended school",2,0,"safer",1,0,"moreworried",253.43
964,"C","Internally displaced HH",32,0,0,0,"Completed university or beyond",2,0,"lesssafe",0,0,"moreworried",950.45
965,"C","Internally displaced HH",39,0,0,0,"Did not complete primary school",2,1,"lesssafe",1,0,"lessworried",263.1
966,"C","Internally displaced HH",46,0,0,0,"Completed secondary school",1,0,"assafe",0,0,"lessworried",478.27
967,"C","Internally displaced HH",45,0,0,0,"Completed secondary school",1,1,"safer",1,1,"asworried",505.9
968,"C","Internally displaced HH",30,0,0,0,"Never attended school",1,0,"safer",1,0,"asworried",261.4
969,"C","Host community HH",28,0,0,0,"Completed secondary school",2,1,"lesssafe",1,1,"asworried",541.81
970,"C","Host community HH",29,0,0,0,"Completed primary school",1,0,"safer",0,0,"lessworried",411.7
971,"C","Host community HH",34,0,0,0,"Completed primary school",1,1,"safer",0,0,"lessworried",395.66
972,"C","Host community HH",39,0,0,0,"Never attended school",3,0,"assafe",0,0,"asworried",346.22
973,"C","Internally displaced HH",29,0,0,0,"Completed primary school",2,0,"lesssafe",1,1,"moreworried",296.23
974,"C","Internally displaced HH",30,0,0,0,"Completed secondary school",1,1,"assafe",0,0,"lessworried",502.55
975,"C","Internally displaced HH",40,0,0,0,"Completed secondary school",1,0,"safer",0,1,"moreworried",510.68
976,"C","Internally displaced HH",33,0,0,0,"Completed primary school",1,0,"safer",0,0,"lessworried",324.94
977,"C","Internally displaced HH",28,1,0,0,"Completed secondary school",2,1,"assafe",0,0,"lessworried",474.2
978,"C","Internally displaced HH",25,0,0,0,"Did not complete primary school",1,1,"assafe",0,0,"lessworried",216.87
979,"C","Internally displaced HH",27,1,0,0,"Completed primary school",1,1,"assafe",0,0,"lessworried",333.43
980,"C","Internally displaced HH",28,0,0,0,"Completed primary school",1,0,"assafe",0,0,"lessworried",261.55
981,"C","Internally displaced HH",39,0,0,0,"Did not complete primary school",1,0,"safer",1,0,"asworried",222.84
982,"C","Internally displaced HH",26,0,0,0,"Completed primary school",1,1,"safer",1,1,"lessworried",334.63
983,"C","Internally displaced HH",32,0,0,0,"Never attended school",1,1,"safer",1,0,"asworried",227.66
984,"C","Internally displaced HH",29,0,0,0,"Completed secondary school",5,1,"safer",1,1,"lessworried",448.8
985,"C","Internally displaced HH",47,0,0,1,"Never attended school",8,1,"safer",1,0,"moreworried",356.07
986,"C","Internally displaced HH",36,0,1,1,"Did not complete primary school",1,1,"safer",0,0,"asworried",232.87
987,"C","Internally displaced HH",39,0,1,1,"Completed primary school",5,0,"lesssafe",1,0,"moreworried",327.14
988,"C","Internally displaced HH",48,0,1,1,"Never attended school",4,0,"lesssafe",0,0,"asworried",211.74
989,"C","Internally displaced HH",30,0,0,1,"Never attended school",2,0,"assafe",1,0,"asworried",233.17
990,"C","Internally displaced HH",39,0,0,1,"Did not complete primary school",2,0,"safer",0,0,"moreworried",286.18
991,"C","Internally displaced HH",32,1,1,0,"Never attended school",6,0,"assafe",0,0,"asworried",38.05
992,"C","Internally displaced HH",27,1,0,1,"Completed primary school",0,0,"assafe",0,0,"asworried",337.2
993,"C","Host community HH",35,0,0,0,"Completed secondary school",1,0,"assafe",0,1,"lessworried",530.42
994,"C","Host community HH",29,0,0,0,"Completed primary school",1,0,"assafe",0,0,"asworried",347.44
995,"C","Host community HH",33,0,0,0,"Completed secondary school",2,0,"safer",0,0,"asworried",525.71
996,"C","Host community HH",26,0,0,0,"Never attended school",1,1,"safer",0,0,"moreworried",301.23
997,"C","Host community HH",23,0,0,0,"Never attended school",1,0,"safer",0,0,"asworried",258.23
998,"C","Host community HH",36,0,0,0,"Completed primary school",2,0,"safer",1,1,"lessworried",383.4
999,"C","Host community HH",28,0,0,0,"Completed primary school",2,1,"assafe",1,0,"lessworried",496.69
1000,"C","Host community HH",28,0,0,0,"Did not complete primary school",2,0,"safer",1,0,"asworried",250.21
1001,"C","Host community HH",28,0,0,0,"Completed secondary school",2,0,"safer",1,0,"asworried",462.69
1002,"C","Host community HH",32,0,0,0,"Completed secondary school",2,0,"safer",1,0,"moreworried",509.59
1003,"C","Host community HH",29,0,0,0,"Completed primary school",1,0,"safer",1,1,"lessworried",421.07
1004,"C","Host community HH",28,0,0,0,"Completed primary school",1,0,"safer",0,0,"asworried",358.6
1005,"C","Host community HH",29,0,0,0,"Completed secondary school",2,0,"safer",0,0,"lessworried",518.88
1006,"C","Host community HH",45,0,0,0,"Completed secondary school",2,0,"safer",1,0,"lessworried",547.96
1007,"C","Host community HH",32,1,0,0,"Never attended school",2,0,"safer",1,0,"asworried",320.88
1008,"C","Host community HH",28,0,0,0,"Completed primary school",2,0,"assafe",1,0,"moreworried",426.88
1009,"C","Internally displaced HH",62,0,1,0,"Completed secondary school",5,1,"safer",1,1,"lessworried",450.51
1010,"C","Internally displaced HH",56,0,0,0,"Completed secondary school",3,1,"safer",1,1,"lessworried",546.87
1011,"C","Internally displaced HH",20,0,0,0,"Completed primary school",1,0,"lesssafe",0,0,"moreworried",285.63
1012,"C","Host community HH",46,0,0,0,"Completed secondary school",3,0,"assafe",1,0,"lessworried",710.37
1013,"C","Host community HH",57,0,0,0,"Completed primary school",3,1,"safer",1,1,"lessworried",483.07
1014,"C","Internally displaced HH",34,0,0,0,"Completed primary school",1,1,"safer",1,1,"lessworried",398.39
1015,"C","Internally displaced HH",26,0,0,0,"Never attended school",1,1,"safer",1,1,"lessworried",227.14
1016,"C","Internally displaced HH",36,0,0,0,"Never attended school",2,1,"safer",1,1,"lessworried",210.76
1017,"C","Internally displaced HH",31,0,0,0,"Completed formal technical school",2,1,"safer",1,1,"lessworried",538.63
1018,"C","Internally displaced HH",56,0,0,1,"Completed secondary school",1,1,"safer",1,1,"lessworried",570.4
1019,"C","Internally displaced HH",30,0,0,0,"Did not complete primary school",2,1,"safer",1,1,"lessworried",187.24
1020,"C","Internally displaced HH",52,0,0,0,"Did not complete primary school",2,0,"safer",0,0,"asworried",292.15
1021,"C","Internally displaced HH",49,0,0,0,"Did not complete primary school",1,1,"safer",1,1,"lessworried",288.68
1022,"C","Internally displaced HH",61,0,0,0,"Never attended school",1,1,"safer",1,0,"asworried",252.3
1023,"C","Internally displaced HH",49,0,0,0,"Never attended school",2,1,"safer",1,1,"lessworried",251.63
1024,"C","Internally displaced HH",58,0,1,0,"Completed secondary school",1,1,"safer",1,1,"lessworried",543.43
1025,"C","Internally displaced HH",46,0,0,0,"Never attended school",1,1,"safer",0,0,"moreworried",279.41
1026,"C","Host community HH",26,1,0,0,"Never attended school",2,0,"assafe",0,1,"moreworried",214.07
1027,"C","Host community HH",46,0,0,0,"Never attended school",1,0,"safer",0,1,"moreworried",274.53
